,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,comb_edu,comb_alc,avg_grade,social,failures_plus_higher_no
199,17,2,2,1,1,0,5,3,2,1,2,3,18,7,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,3,6.5,2.0,0
200,17,2,2,1,1,0,5,3,2,1,2,3,21,13,13,13,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,3,13.0,2.0,0
201,17,2,4,1,3,0,4,4,3,1,1,5,0,15,15,15,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,6,2,15.0,1.3333333333333333,0
202,17,2,4,1,3,0,4,4,3,1,1,5,7,12,14,14,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,6,2,13.0,1.3333333333333333,0
203,17,3,4,1,3,0,4,3,4,2,5,5,2,15,15,17,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,7,7,15.0,1.3333333333333333,0
204,17,3,4,1,3,0,4,3,4,2,5,5,0,11,11,10,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,7,7,11.0,1.3333333333333333,0
205,17,4,2,1,3,0,4,3,4,1,3,5,2,11,12,14,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,6,4,11.5,1.3333333333333333,0
206,17,4,3,2,3,0,4,4,2,1,1,4,0,11,12,12,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,7,2,11.5,1.0,0
207,17,4,3,2,3,0,4,4,2,1,1,4,6,7,7,7,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,2,7.0,1.0,0
208,17,4,4,2,3,0,5,3,4,1,1,5,0,7,7,8,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,2,7.0,1.3333333333333333,0
209,17,4,4,1,1,0,4,4,4,1,1,5,2,15,16,17,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,8,2,15.5,4.0,0
210,17,1,4,4,1,1,5,5,4,1,1,5,14,9,9,8,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,5,2,9.0,4.0,1
211,17,1,1,2,3,0,4,3,3,1,3,5,4,15,14,15,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,4,14.5,1.0,0
212,17,2,2,1,3,0,3,3,2,2,2,3,0,11,11,10,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4,4,11.0,0.6666666666666666,0
213,17,2,2,1,3,0,3,3,2,2,2,3,3,11,11,11,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,4,4,11.0,0.6666666666666666,0
214,17,3,1,2,4,0,3,1,2,1,1,3,0,18,19,19,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,4,2,18.5,0.5,0
215,17,3,1,2,4,0,3,1,2,1,1,3,6,18,18,18,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,4,2,18.0,0.5,0
216,17,4,4,1,1,0,5,2,1,1,2,3,6,12,11,11,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,8,3,11.5,1.0,0
217,17,4,4,1,1,0,5,2,1,1,2,3,12,8,10,10,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,8,3,9.0,1.0,0
218,17,2,1,2,3,0,3,2,3,1,2,3,0,15,15,16,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,3,15.0,1.3333333333333333,0
219,17,2,1,2,3,0,3,2,3,1,2,3,10,12,10,12,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,3,11.0,1.3333333333333333,0
220,17,2,2,1,2,0,3,3,1,1,2,4,18,10,12,14,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,3,11.0,1.0,0
221,17,2,2,1,2,1,3,3,1,1,2,4,0,9,8,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,3,8.5,1.0,1
222,17,3,3,1,2,0,3,3,3,1,3,3,6,8,7,9,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,6,4,7.5,2.0,0
223,17,3,3,1,2,0,3,3,3,1,3,3,10,12,13,14,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,6,4,12.5,2.0,0
224,17,4,3,1,2,0,5,2,2,1,2,5,14,15,14,17,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,7,3,14.5,1.5,0
225,17,4,3,1,2,0,5,2,2,1,2,5,23,13,13,13,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,7,3,13.0,1.5,0
226,17,4,4,2,2,0,4,1,4,1,1,1,2,10,13,13,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,8,2,11.5,2.0,0
227,17,4,4,2,2,0,4,1,4,1,1,1,6,6,5,6,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,8,2,5.5,2.0,0
228,17,1,1,1,2,0,5,3,3,1,1,3,2,9,11,11,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,2,2,10.0,1.5,0
229,17,1,1,1,2,0,5,3,3,1,1,3,4,5,5,6,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,2,2,5.0,1.5,0
230,17,1,1,1,2,0,4,3,2,1,1,4,10,10,9,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,2,2,9.5,1.5,0
231,17,1,1,1,3,0,4,3,4,1,1,5,12,12,12,12,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,2,12.0,1.6666666666666667,0
232,17,1,1,1,3,1,4,3,4,1,1,5,0,6,5,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,2,5.5,1.6666666666666667,1
233,17,1,1,1,2,0,5,3,3,1,1,3,0,8,8,9,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,2,8.0,1.5,0
234,17,1,1,1,2,0,5,3,3,1,1,3,0,12,11,12,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,2,11.5,1.5,0
235,17,1,1,1,2,0,4,4,4,1,3,1,0,14,15,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,2,4,14.5,2.0,0
236,17,1,1,1,2,0,4,4,4,1,3,1,4,9,9,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,2,4,9.0,2.0,0
237,17,1,1,1,2,0,4,3,4,1,2,5,4,11,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,2,3,10.5,2.0,0
238,17,1,1,1,3,0,4,3,3,1,1,3,0,13,13,14,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,2,2,13.0,1.0,0
239,17,1,1,1,3,0,4,3,3,1,1,3,6,13,12,12,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,2,2,12.5,1.0,0
240,17,2,1,2,2,0,4,3,4,2,2,1,10,12,15,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,3,4,13.5,2.5,0
241,17,2,1,1,2,0,4,3,5,2,4,4,4,12,16,16,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,3,6,14.0,2.5,0
242,17,2,2,1,3,0,4,3,3,1,1,4,0,12,12,13,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4,2,12.0,1.0,0
243,17,2,2,1,3,0,4,3,3,1,1,4,4,9,10,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,4,2,9.5,1.0,0
244,17,2,2,1,2,0,5,4,5,1,2,5,4,10,9,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,4,3,9.5,2.5,0
245,17,2,2,1,2,0,5,4,5,1,2,5,12,12,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,4,3,12.0,2.5,0
246,17,2,2,1,2,0,4,2,2,1,1,3,4,14,13,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,4,2,13.5,1.5,0
247,17,2,2,1,2,0,4,2,2,1,1,3,12,11,9,9,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,4,2,10.0,1.5,0
248,17,2,2,3,3,0,4,2,3,1,1,1,8,13,15,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,2,14.0,1.3333333333333333,0
249,17,2,2,1,2,0,4,3,4,1,3,4,0,13,17,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4,4,15.0,2.0,0
250,17,2,3,2,1,0,3,3,3,1,4,3,4,12,13,13,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,5,5,12.5,3.0,0
251,17,2,3,2,1,0,3,3,3,1,4,3,3,7,7,8,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,5,5,7.0,3.0,0
252,17,2,3,2,2,0,4,2,1,1,1,3,2,11,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,5,2,11.5,1.0,0
253,17,2,4,2,2,0,4,3,3,1,1,1,6,15,16,16,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,6,2,15.5,2.0,0
254,17,2,4,2,2,0,4,3,3,1,1,1,2,10,10,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,6,2,10.0,2.0,0
255,17,2,4,1,2,0,5,4,2,2,3,5,0,16,17,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,6,5,16.5,1.0,0
256,17,2,4,1,2,0,5,4,2,2,3,5,0,17,18,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,6,5,17.5,1.0,0
257,17,3,1,1,1,1,4,1,2,1,1,3,6,10,13,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,4,2,11.5,3.0,1
258,17,3,1,1,3,0,3,4,3,2,3,5,0,17,18,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,4,5,17.5,1.0,0
259,17,3,1,1,3,0,3,4,3,2,3,5,1,12,14,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,4,5,13.0,1.0,0
260,17,3,2,1,4,0,5,2,2,1,2,5,0,18,18,18,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,5,3,18.0,0.5,0
261,17,3,2,1,4,0,5,2,2,1,2,5,0,17,17,18,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,5,3,17.0,0.5,0
262,17,3,2,1,2,0,5,4,2,1,1,3,4,14,14,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,5,2,14.0,1.0,0
263,17,3,2,1,2,0,5,3,4,1,3,3,2,17,18,17,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,5,4,17.5,2.0,0
264,17,3,2,1,2,0,5,3,4,1,3,3,10,16,15,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,5,4,15.5,2.0,0
265,17,3,2,1,2,0,4,3,2,2,3,2,0,12,13,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,5,5,12.5,1.5,0
266,17,3,2,1,2,0,4,3,2,2,3,2,0,7,8,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,5,5,7.5,1.5,0
267,17,3,3,1,1,0,4,2,5,2,5,5,2,11,12,11,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,6,7,11.5,5.0,0
268,17,3,3,1,3,0,3,2,3,1,1,4,2,15,12,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,6,2,13.5,1.0,0
269,17,3,3,1,3,0,3,2,3,1,1,4,4,10,9,9,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,6,2,9.5,1.0,0
270,17,3,3,2,3,0,4,2,2,2,3,5,10,11,11,11,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,6,5,11.0,1.0,0
271,17,3,4,1,3,1,4,4,3,3,4,5,14,8,9,8,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,7,7,8.5,1.3333333333333333,1
272,17,3,4,1,3,1,4,4,3,3,4,5,28,10,9,9,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,7,7,9.5,1.3333333333333333,1
273,17,3,4,1,3,0,4,4,5,1,3,5,8,11,13,14,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,4,12.0,1.6666666666666667,0
274,17,3,4,1,3,0,4,4,5,1,3,5,16,16,15,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,4,15.5,1.6666666666666667,0
275,17,4,2,2,3,0,4,3,3,1,1,3,0,16,16,16,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,6,2,16.0,1.0,0
276,17,4,2,2,3,0,4,3,3,1,1,3,0,15,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,6,2,13.5,1.0,0
277,17,4,3,1,3,0,4,4,3,1,3,4,0,11,12,13,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,7,4,11.5,1.3333333333333333,0
278,17,4,3,1,3,0,4,4,3,1,3,4,0,13,15,15,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,4,14.0,1.3333333333333333,0
279,17,4,3,1,3,0,4,2,2,1,2,3,0,17,18,18,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,7,3,17.5,0.6666666666666666,0
280,17,4,3,1,3,0,4,2,2,1,2,3,0,15,15,15,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,7,3,15.0,0.6666666666666666,0
281,17,4,3,1,2,0,3,4,5,2,4,1,16,11,9,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,7,6,10.0,3.0,0
282,17,4,3,1,2,2,3,4,5,2,4,1,22,6,6,4,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,7,6,6.0,3.0,2
283,17,4,4,1,1,0,5,3,4,1,2,5,2,14,15,17,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,8,3,14.5,4.0,0
284,17,4,4,1,1,0,4,2,1,1,1,4,0,11,11,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,8,2,11.0,2.0,0
285,17,4,4,1,1,0,4,2,1,1,1,4,0,13,13,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,8,2,13.0,2.0,0
286,17,4,4,2,1,1,4,2,4,2,3,2,24,18,18,18,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,8,5,18.0,4.0,1
287,17,4,4,2,1,1,4,2,4,2,3,2,30,14,15,16,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,8,5,14.5,4.0,1
288,17,4,4,1,2,0,5,3,1,1,4,5,2,11,11,12,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,8,5,11.0,1.0,0
289,17,4,4,1,3,0,5,4,4,1,3,4,0,13,12,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,4,12.5,1.3333333333333333,0
290,17,4,4,1,3,0,5,4,4,1,3,4,7,10,9,9,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,8,4,9.5,1.3333333333333333,0
291,17,4,4,2,3,0,4,3,3,1,2,4,4,15,14,15,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,8,3,14.5,1.3333333333333333,0
292,17,4,4,2,3,0,4,3,3,1,2,4,4,14,14,14,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,8,3,14.0,1.3333333333333333,0
293,17,2,1,3,1,0,3,2,2,1,2,5,8,11,10,11,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,3,3,10.5,2.0,0
294,17,2,2,1,1,1,3,1,2,1,1,1,8,11,9,10,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,4,2,10.0,2.0,2
295,17,3,3,1,2,0,5,3,3,1,1,5,0,12,12,13,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,6,2,12.0,1.5,0
296,17,4,2,1,2,0,4,3,2,1,1,4,4,15,14,14,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,6,2,14.5,1.0,0
297,17,0,2,2,3,0,3,3,3,2,3,2,0,14,14,15,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,5,14.0,1.0,0
298,17,0,2,2,3,0,3,3,3,2,3,2,0,16,15,15,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,5,15.5,1.0,0
